timestamp,service_type,service_environment,request_method,request_path,request_source_ip,response_status_code,response_size,response_time_ms,error_message,error_code,correlation_id,trace_id,span_id,parent_id,cpu_usage,memory_usage,active_connections,is_anomalous,metadata_service_name,metadata_service_version,metadata_environment,metadata_instance_id,metadata_region,metadata_deployed_at,metadata_cloud_provider,metadata_instance_type,metadata_auto_scaling_group,header_Accept,header_Content-Type,header_X-Service-Name,header_X-Service-Version,header_X-Request-ID,header_X-API-Key,metadata_datacenter,metadata_rack,metadata_server
2025-03-20T03:00:41.743044,product-service,azure-cloud,PUT,/products/fb0b8cec-39d5-4c01-8a95-0e95766a5c00,47.3.90.12,201,6729,48.92,,,svc-0371b923-116d-4c55,trace-02e7071e9c924e24,span-81f97e37,parent-4c498110,55.67,32.86,67,False,product-service,v2,azure-cloud,inst-a5a67f2a,eu-central,2025-03-31T08:00:41.320044,azure,azure-medium,asg-product-service-36b159,application/json,application/json,product-service,v2,422c25d2-3cdc-463c-84bb-ca537c83bfc6,,,,
2025-04-09T14:00:41.474044,auth-service,gcp-cloud,DELETE,/revoke-token,244.62.7.91,204,0,129.19,,,svc-4327fabd-dd11-7255,trace-17da95b40fc74d0a,span-f0cece3c,parent-f6a3bfed,19.99,73.48,374,False,auth-service,v2,gcp-cloud,inst-dc53b540,us-east,2025-01-29T08:00:41.288044,gcp,gcp-small,asg-auth-service-aeb3b5,application/json,application/json,auth-service,v3,8fa41f55-b95d-40e9-a899-f1c4dd4850ef,svc-key-f93033c7b9bf4df4,,,
2025-03-19T17:00:41.366044,user-service,on-premise,DELETE,/users/validate,206.191.62.164,200,1512,254.11,,,svc-3a133155-9d71-43df,trace-bb7193d156cf402f,span-91119764,,11.31,73.52,390,False,user-service,v2,on-premise,inst-65743460,ap-south,2025-03-17T08:00:41.308044,,,,application/json,application/json,user-service,v3,27714a9f-f7f2-4fc7-9a7d-82c9f82555eb,svc-key-c69d01d7073f46af,dc-west,rack-17,srv-898
2025-03-17T18:17:31.257044,auth-service,azure-cloud,GET,/validate,13.71.226.109,202,7275,90.19,,,svc-960a28db-ea96-bc05,trace-eb51a314f0964b66,span-c0ea8c7b,parent-8ec41c5e,60.75,36.55,525,False,auth-service,v2,azure-cloud,inst-38c94c7d,eu-central,2025-02-27T08:00:41.257044,azure,azure-small,asg-auth-service-ff54ee,application/json,application/json,auth-service,v2,e8d5abf2-79e6-41a4-b63c-263e38c5705b,svc-key-7bdd65e8f7484274,,,
2025-04-14T21:00:41.661044,payment-service,on-premise,DELETE,/payments/2f41107c-f2ee-44e3-a4ac-6d268fe54da0,183.140.186.252,202,7190,376.7,,,svc-cb0a1fd6-40f8-87ee,trace-441af2e0bc3a497b,span-3fadb33c,parent-a1b29033,71.64,56.98,224,False,payment-service,v2,on-premise,inst-bff14060,us-west,2025-04-14T08:00:41.305044,,,,application/json,application/json,payment-service,v3,1fcd248d-d5c2-410b-8d76-23207b4b839c,svc-key-e1004e599c7a43b0,dc-east,rack-14,srv-874
2025-03-26T07:00:41.592044,user-service,aws-cloud,GET,/users/61600ee1-5602-423b-95b9-a14c33618337,242.13.58.234,201,2600,130.71,,,svc-3053fd1d-d314-d03b,trace-97c03c4251ba4ee5,span-9ccafadb,parent-4e6d9f99,17.54,39.51,290,False,user-service,v3,aws-cloud,inst-447988aa,us-west,2025-03-30T08:00:41.321044,aws,aws-large,asg-user-service-1f247d,application/json,application/json,user-service,v3,02b2e4e2-1cce-4eb4-a486-c93e2464320d,svc-key-a6757310f9894c75,,,
2025-03-26T20:00:41.571044,payment-service,azure-cloud,POST,/payments/process,133.102.56.200,202,9713,185.96,,,svc-320eb419-14e9-3292,trace-cfef76f8d8a54643,span-189ddcbb,parent-8e25beaa,44.29,75.9,476,False,payment-service,v2,azure-cloud,inst-fbea3d30,us-east,2025-04-13T08:00:41.299044,azure,azure-large,asg-payment-service-b94c75,application/json,application/json,payment-service,v1,499ddc34-8ee2-4718-967f-4e9fa558b1af,svc-key-0a438cfa7874425a,,,
2025-04-02T11:18:28.247044,product-service,on-premise,GET,/products/ad9a12f3-7152-4b1c-a005-4a5c9daf0cb7,194.39.7.56,204,0,273.88,,,svc-e64eafcc-ea3c-ace3,trace-51d9590b9b7641a8,span-ea0dbad6,parent-b16aeb4a,72.94,84.74,185,False,product-service,v3,on-premise,inst-24891ce5,eu-central,2025-03-11T08:00:41.247044,,,,application/json,application/json,product-service,v1,0d649f5e-f022-41a5-9189-0d79d8820125,,dc-east,rack-14,srv-357
2025-03-18T16:00:41.456044,user-service,gcp-cloud,GET,/users/search,175.186.93.220,204,0,52.02,,,svc-5eebf639-70e5-dbb0,trace-5e9ef708d80f4ce7,span-1acb946a,parent-5c868c51,83.14,85.77,113,False,user-service,v2,gcp-cloud,inst-5bb34908,us-west,2025-01-18T08:00:41.309044,gcp,gcp-small,asg-user-service-294aa1,application/json,application/json,user-service,v2,6f7a5dc7-f9c6-42cd-bc7d-03062ed7c5db,svc-key-ee441845a7c64f74,,,
2025-03-19T13:02:53.245044,auth-service,aws-cloud,DELETE,/validate,173.247.146.255,204,0,130.8,,,svc-c922ee7d-345f-942e,trace-e65e61466b10441d,span-dcf47bf6,,89.62,70.25,942,False,auth-service,v1,aws-cloud,inst-7478a5d0,eu-central,2025-03-09T08:00:41.245044,aws,aws-large,asg-auth-service-9f2c98,application/json,application/json,auth-service,v2,102697dd-7a29-4f63-bd0f-b433b559b23a,svc-key-870c1a244cf24fa8,,,
2025-04-01T21:00:41.545044,order-service,aws-cloud,POST,/orders/0faaa0f1-b35c-4cb2-b3f3-bb50871093d5,49.54.149.18,204,0,136.62,,,svc-89147d09-718a-2ada,trace-ab011152ce6446d3,span-479a2dc0,parent-a0296b3b,54.08,47.97,594,False,order-service,v1,aws-cloud,inst-117be944,ap-south,2025-02-19T08:00:41.288044,aws,aws-medium,asg-order-service-56c0eb,application/json,application/json,order-service,v1,76b673d7-7e9a-44f2-9c28-d7f4dc747bdb,,,,
2025-03-17T12:00:41.633044,user-service,gcp-cloud,DELETE,/users/validate,156.28.172.35,200,8759,131.4,,,svc-3803c613-76cc-f0ef,trace-2371c42bc7d745fb,span-c50d2095,parent-c17896c9,63.17,67.91,979,False,user-service,v1,gcp-cloud,inst-d3f2a5b0,ap-south,2025-04-14T08:00:41.282044,gcp,gcp-medium,asg-user-service-dac7ef,application/json,application/json,user-service,v1,04a2c357-7124-4619-a01d-085c97344b65,svc-key-77c849a51d98477b,,,
2025-04-12T20:00:41.379044,auth-service,on-premise,PUT,/refresh-token,117.239.242.169,429,607,4506.1,Unexpected service error,E429_3315,svc-6404c29b-304b-32aa,trace-f187a34548144333,span-d3445506,parent-3509b07d,52.5,28.58,398,True,auth-service,v1,on-premise,inst-6ea8e31c,eu-central,2025-04-08T08:00:41.335044,,,,application/json,application/json,auth-service,v2,f45691f0-ff16-4777-a60e-b62ecb6e6692,svc-key-c66e3e8adf64401a,dc-west,rack-4,srv-127
2025-03-19T01:15:42.235044,order-service,azure-cloud,GET,/orders/48961d34-89a2-454f-9f93-2d527da57b7a,67.157.178.157,200,2171,183.24,,,svc-065be3c5-5924-31b5,trace-f268e8646d2c484e,span-3044e90d,parent-2545d04e,79.12,81.19,877,False,order-service,v2,azure-cloud,inst-51a07819,us-west,2025-02-17T08:00:41.236044,azure,azure-medium,asg-order-service-1d9ddf,application/json,application/json,order-service,v3,d8d1405b-8533-4e3c-889a-416d064b4f1d,,,,
2025-03-21T08:56:53.233044,user-service,gcp-cloud,GET,/users/search,242.200.71.67,201,974,51.7,,,svc-d937905c-c3f5-39d4,trace-664e0ab93f2f4044,span-a06170b7,,78.88,87.93,560,False,user-service,v3,gcp-cloud,inst-48d27922,eu-central,2025-02-03T08:00:41.233044,gcp,gcp-large,asg-user-service-4c06e3,application/json,application/json,user-service,v3,53268ba7-8d1d-43b4-8941-bee9ceecfe41,svc-key-a3d1a262b3194639,,,
2025-03-26T19:00:41.734044,payment-service,azure-cloud,DELETE,/payments,191.86.115.134,202,8822,159.62,,,svc-f9768d5c-5509-8606,trace-ca432d9194f44149,span-557aa284,,28.91,36.38,419,False,payment-service,v2,azure-cloud,inst-143e3cef,us-west,2025-02-05T08:00:41.331044,azure,azure-medium,asg-payment-service-a3aa17,application/json,application/json,payment-service,v1,e3d67f4c-c9b4-4f37-b282-94c819ae66b6,svc-key-7f8da840b9b24458,,,
2025-04-12T20:00:41.652044,payment-service,gcp-cloud,POST,/payments,177.175.102.8,204,0,1624.46,,,svc-6404c29b-304b-32aa,trace-f187a34548144333,span-98a575f0,,53.95,85.53,407,True,payment-service,v2,gcp-cloud,inst-bbf2592f,us-east,2025-02-23T08:00:41.336044,gcp,gcp-large,asg-payment-service-63c8db,application/json,application/json,payment-service,v2,b1fa1607-05c1-49ec-b72d-aedc3a62d9fd,svc-key-0f6b349464d54eef,,,
2025-04-05T19:00:41.464044,user-service,aws-cloud,GET,/users/e36809bf-3d45-4e23-8c88-c08f0fc0bf09,128.255.139.235,204,0,128.07,,,svc-8e377f92-fa07-f3ef,trace-b35fee8bec1845be,span-1cb80f77,parent-58feb297,66.81,77.0,347,False,user-service,v1,aws-cloud,inst-2e4b6cc8,us-east,2025-04-02T08:00:41.307044,aws,aws-medium,asg-user-service-81e0a9,application/json,application/json,user-service,v2,5685ed72-03ea-4988-a386-2a410fd1db20,svc-key-bcdb9cb6c6154f2f,,,
2025-03-30T23:44:17.264044,user-service,gcp-cloud,GET,/users/validate,187.144.149.17,204,0,189.24,,,svc-42ba8370-91c0-651f,trace-784d8620b22e4be5,span-20d8727c,,69.23,33.48,386,False,user-service,v3,gcp-cloud,inst-c771bcb3,us-west,2025-04-07T08:00:41.264044,gcp,gcp-large,asg-user-service-a5b79c,application/json,application/json,user-service,v1,ff42820c-929f-43aa-b930-d216627eb4a1,svc-key-72e4bc8d1bb04d53,,,
2025-04-07T23:06:21.233044,order-service,azure-cloud,DELETE,/orders/status,53.39.165.200,200,5657,189.84,,,svc-494d4a2b-a231-4927,trace-5f54d3b4243f43be,span-b5311d02,parent-bb34da23,32.53,28.39,166,False,order-service,v2,azure-cloud,inst-b5584833,us-east,2025-02-07T08:00:41.233044,azure,azure-medium,asg-order-service-20a885,application/json,application/json,order-service,v1,513425b4-a3d2-4fbd-9c1e-a0e39ba75348,,,,
2025-04-06T02:00:41.680044,payment-service,gcp-cloud,GET,/payments/16ed177f-6e6d-4239-9abb-650319b928bf,231.200.242.141,202,8411,96.81,,,svc-5ca47c3a-75a0-1b4f,trace-c60e47a243ba420e,span-6052a3a4,,13.73,32.79,353,False,payment-service,v2,gcp-cloud,inst-dbff3640,us-west,2025-04-16T08:00:41.296044,gcp,gcp-medium,asg-payment-service-253a7d,application/json,application/json,payment-service,v3,044c8f1c-beda-44c8-bd63-08fc85845472,svc-key-f98b853802bc47cf,,,
2025-04-01T02:00:41.537045,user-service,aws-cloud,GET,/users/e3a600b2-ed43-404c-9a6b-d424bf913d64,106.86.88.125,200,7077,166.34,,,svc-240e6275-9de2-4754,trace-566549fc6b584963,span-9d9739b8,parent-93f0f661,80.57,62.34,160,False,user-service,v1,aws-cloud,inst-7bbc30d7,eu-central,2025-04-06T08:00:41.277045,aws,aws-small,asg-user-service-e80ec1,application/json,application/json,user-service,v2,82109ce0-0281-47f2-b2d1-672ce8f59537,svc-key-899f40466cd54c2d,,,
2025-04-11T03:39:26.248044,payment-service,on-premise,POST,/payments/refund,31.105.226.177,201,1404,194.21,,,svc-73096f55-6eee-ff01,trace-5e59166c365f4194,span-9c1a0091,,67.66,57.3,304,False,payment-service,v1,on-premise,inst-bfdf2ede,eu-central,2025-03-03T08:00:41.248044,,,,application/json,application/json,payment-service,v2,f6e1cb8b-e87c-4734-9a45-ace8e5e7878d,svc-key-d802a820c4b0447b,dc-west,rack-16,srv-613
2025-04-12T12:44:21.234044,auth-service,on-premise,DELETE,/revoke-token,199.144.61.197,202,8018,435.48,,,svc-60c978fc-9722-a751,trace-f3cd81e5faa44fe1,span-4f26ed76,,83.74,81.61,903,False,auth-service,v1,on-premise,inst-07fb5fba,ap-south,2025-04-02T08:00:41.234044,,,,application/json,application/json,auth-service,v3,fd329f91-5ae3-40ab-b5fe-0d577ebb1ef2,svc-key-0a8eb27cff174814,dc-west,rack-5,srv-251
2025-03-21T16:00:41.573045,user-service,azure-cloud,PUT,/users/21141e2c-06a8-4722-9f2f-2ee94c5208f5,224.9.72.39,201,3055,63.32,,,svc-57e3e424-717c-c9f3,trace-b24e132f27bd4994,span-83bcdecf,parent-aeffa805,94.85,28.83,745,False,user-service,v1,azure-cloud,inst-9db2d720,us-east,2025-04-09T08:00:41.301045,azure,azure-large,asg-user-service-0875c5,application/json,application/json,user-service,v1,a96e4527-5e63-4a0c-a443-bacbb8a5d20f,svc-key-2b8aee9780994dc9,,,
2025-03-20T06:00:41.423045,auth-service,aws-cloud,POST,/validate,124.44.227.133,202,4357,130.41,,,svc-b9b6ad5f-fef2-03b5,trace-db4b45d5544040c6,span-1d411d7d,,43.34,45.0,497,False,auth-service,v3,aws-cloud,inst-6b017be6,eu-central,2025-02-14T08:00:41.276045,aws,aws-large,asg-auth-service-8a34f2,application/json,application/json,auth-service,v3,a5cf866f-f4d7-48f5-9483-0a0fd1dea99e,svc-key-0e56c5f7ab5141ad,,,
2025-03-29T21:00:41.635044,user-service,gcp-cloud,POST,/users/validate,77.169.178.54,200,3880,89.74,,,svc-644906d7-67a3-a582,trace-7c552e3fc68c4637,span-2261dd1d,parent-166330e3,65.07,36.09,916,False,user-service,v1,gcp-cloud,inst-25bdc8b5,eu-central,2025-01-18T08:00:41.295044,gcp,gcp-large,asg-user-service-f50871,application/json,application/json,user-service,v1,be443d3e-6d7b-4bca-ba34-7a8a900c326c,svc-key-e3814ceb71894db1,,,
2025-03-30T07:00:41.391045,auth-service,azure-cloud,DELETE,/revoke-token,192.134.8.97,200,5530,53.68,,,svc-61e6258e-ea75-0920,trace-0c898ba56b3c4003,span-83f388b8,parent-11212d09,62.41,61.55,716,False,auth-service,v1,azure-cloud,inst-ea70534c,ap-south,2025-02-06T08:00:41.280045,azure,azure-small,asg-auth-service-2956fd,application/json,application/json,auth-service,v2,e71ba750-d7ae-474c-bf3d-e7d2befd8dc3,svc-key-7cbf334bca894d58,,,
2025-03-19T14:30:33.273045,product-service,on-premise,GET,/products,123.111.182.91,429,958,2332.25,Unexpected service error,E429_4214,svc-b6a3895b-b823-a520,trace-1edc2311f29b4aea,span-03d53d9e,parent-cdde2baa,42.06,28.77,723,True,product-service,v3,on-premise,inst-d9b450c7,ap-south,2025-01-19T08:00:41.273045,,,,application/json,application/json,product-service,v1,4bd719c3-5c77-4f26-b9e7-cf7e1958cdd1,,dc-central,rack-1,srv-665
2025-03-23T04:00:41.585044,user-service,azure-cloud,GET,/users/validate,150.11.151.70,204,0,143.8,,,svc-fdb7ff59-7bbe-d30a,trace-aa471558703040ae,span-fdd2ba0c,parent-88219398,14.77,43.99,555,False,user-service,v2,azure-cloud,inst-ceca0caf,us-west,2025-03-12T08:00:41.285045,azure,azure-large,asg-user-service-f04a4a,application/json,application/json,user-service,v3,3824b5c9-f1c0-46fb-9d5d-bfef5a7b935c,svc-key-1b322cab4c904ae2,,,
2025-03-20T05:40:03.224043,user-service,on-premise,PUT,/users/6bf20882-275e-418b-af23-ff4222df5d3e,221.144.231.158,202,9204,221.41,,,svc-830289ad-2331-615a,trace-53fe96e7b6734392,span-4e125d47,parent-f2bbff6d,85.49,48.97,852,False,user-service,v2,on-premise,inst-c3429177,ap-south,2025-02-11T08:00:41.224043,,,,application/json,application/json,user-service,v3,2729c38c-dc8d-47cb-b6ff-4006af669b03,svc-key-25a97ce552b74190,dc-central,rack-14,srv-201
2025-04-09T02:00:41.506044,product-service,on-premise,POST,/products/categories,114.245.128.189,201,9209,169.76,,,svc-ca5d0cbf-a122-2ba8,trace-602ac667e94b40ad,span-5408b10d,parent-bf742c5a,81.12,51.16,328,False,product-service,v3,on-premise,inst-33fb3324,eu-central,2025-02-18T08:00:41.304044,,,,application/json,application/json,product-service,v3,cd4241ce-a87f-46bc-8231-cdf2343a0d1b,,dc-east,rack-20,srv-645
2025-04-10T10:49:11.245044,user-service,aws-cloud,PUT,/users/validate,4.5.109.43,201,2568,71.92,,,svc-67c856d0-b178-15c4,trace-47dfe3fa85464650,span-67828567,,51.37,50.57,144,False,user-service,v1,aws-cloud,inst-ab89ef87,us-east,2025-04-07T08:00:41.245044,aws,aws-large,asg-user-service-54899a,application/json,application/json,user-service,v3,593a7b52-6c5b-43e1-bc2b-817a12cc4cb8,svc-key-952f0ead0c30470b,,,
2025-03-19T04:07:21.252043,user-service,on-premise,DELETE,/users,145.180.94.6,204,0,254.32,,,svc-616d834d-023d-b684,trace-410bc004ffbc46fd,span-c2435336,parent-288bef7b,14.14,65.06,335,False,user-service,v3,on-premise,inst-a0925e9e,us-east,2025-03-05T08:00:41.252043,,,,application/json,application/json,user-service,v2,256f2398-cc0f-44d0-97b1-6345ca366ae7,svc-key-6bc56a6d81384906,dc-east,rack-20,srv-563
2025-04-14T00:17:59.230044,product-service,aws-cloud,DELETE,/products,128.30.134.144,403,892,637.96,Service subscription inactive,E403_4621,svc-050d956a-8da4-a7cf,trace-b44bb13572a44e05,span-4735e249,parent-358ca87a,12.09,27.32,430,False,product-service,v2,aws-cloud,inst-cf03335f,eu-central,2025-02-25T08:00:41.230044,aws,aws-medium,asg-product-service-a531c5,application/json,application/json,product-service,v1,f80e45e3-36f7-4d96-a896-4481a21a37c2,,,,
2025-03-21T16:00:41.754045,payment-service,gcp-cloud,DELETE,/payments/56cd14a3-971a-4c8f-ae3a-2af70b2bfe72,47.24.32.73,204,0,161.07,,,svc-57e3e424-717c-c9f3,trace-b24e132f27bd4994,span-6cc27215,,23.96,37.54,100,False,payment-service,v3,gcp-cloud,inst-b913b07d,eu-central,2025-02-03T08:00:41.301045,gcp,gcp-large,asg-payment-service-d01468,application/json,application/json,payment-service,v2,2ad7cae8-a414-4aaf-9eb1-dfbc64c95170,svc-key-720a276966014a5c,,,
2025-03-23T17:00:41.909044,payment-service,on-premise,POST,/payments/refund,32.205.91.184,200,7540,480.59,,,svc-a1b3ad16-8143-5356,trace-44321504d4a64103,span-4cb93671,parent-ee9fa170,50.25,21.24,383,False,payment-service,v3,on-premise,inst-07f57281,us-east,2025-01-30T08:00:41.294044,,,,application/json,application/json,payment-service,v3,4b293534-6ad9-4182-b0de-863e304c8d97,svc-key-b92bc561fae447e6,dc-east,rack-17,srv-388
2025-04-01T04:00:41.657044,payment-service,azure-cloud,POST,/payments/process,67.182.106.39,202,8124,139.8,,,svc-8cf130b3-7f7b-f318,trace-67b326eae0034037,span-160c923e,parent-045643ab,14.57,28.95,253,False,payment-service,v3,azure-cloud,inst-13af8d2b,us-west,2025-03-19T08:00:41.333044,azure,azure-small,asg-payment-service-bd1582,application/json,application/json,payment-service,v2,6984828a-88ea-4119-850a-5cb049971eac,svc-key-8f59cfa35cc04ae6,,,
2025-03-30T00:30:22.234044,auth-service,gcp-cloud,POST,/authenticate,10.236.206.199,201,3344,41.65,,,svc-4f76404a-b88b-dd1b,trace-cf7628615c94471d,span-4620fd7c,parent-189593bd,68.07,34.13,847,False,auth-service,v1,gcp-cloud,inst-42b60b46,us-west,2025-03-23T08:00:41.234044,gcp,gcp-small,asg-auth-service-edc23a,application/json,application/json,auth-service,v2,6b0b6f0b-6c50-4836-a822-426bb0e5200e,svc-key-0d0d5e9941db4f0b,,,
2025-03-28T04:00:41.683044,order-service,gcp-cloud,GET,/orders/history,103.190.226.110,200,5332,86.11,,,svc-d87a492e-8c0a-4fe5,trace-45524e7b67b940a7,span-c471dfa5,parent-5a5b69f6,49.02,21.08,244,False,order-service,v3,gcp-cloud,inst-755b8671,us-west,2025-02-27T08:00:41.317044,gcp,gcp-large,asg-order-service-941838,application/json,application/json,order-service,v3,52a1cf8a-ed2d-4769-8a75-cedcda94a3cc,,,,
2025-03-24T21:00:41.583044,user-service,gcp-cloud,POST,/users/86f2395b-2220-4d30-ab00-5c7f31208270,44.43.213.163,201,10056,186.64,,,svc-effa0a35-019e-730e,trace-531e249e71244e8f,span-5351b930,parent-40dd5560,58.18,63.04,763,False,user-service,v1,gcp-cloud,inst-fb0a5801,us-east,2025-03-06T08:00:41.311044,gcp,gcp-small,asg-user-service-4d15a2,application/json,application/json,user-service,v3,7ca934da-3e36-48ed-a478-ea78366416f0,svc-key-88fc0f463b4448b5,,,
2025-03-28T11:41:39.242044,payment-service,gcp-cloud,GET,/payments,134.61.252.214,202,699,82.63,,,svc-3d96b5a2-9954-108d,trace-88add77f70a94d8f,span-df325e14,parent-8b14b341,58.02,42.88,719,False,payment-service,v3,gcp-cloud,inst-d7bc0c07,ap-south,2025-04-10T08:00:41.242044,gcp,gcp-medium,asg-payment-service-5da39f,application/json,application/json,payment-service,v2,670b28e2-e982-47dd-b563-9f2ba41cf6cc,svc-key-82ef28891cbd47f9,,,
2025-03-31T08:24:40.249043,product-service,aws-cloud,POST,/products,160.198.146.35,201,6344,84.33,,,svc-f9d63865-a748-5543,trace-39a56d692d55415a,span-d06dd416,,60.89,31.7,335,False,product-service,v1,aws-cloud,inst-ba536b6a,eu-central,2025-03-10T08:00:41.249043,aws,aws-large,asg-product-service-4433dc,application/json,application/json,product-service,v1,64e00846-0e7b-4154-bb57-6fcc67c9a3de,,,,
2025-03-19T01:37:21.229044,order-service,on-premise,POST,/orders/2bfb4a8f-67ea-419c-8802-a3be0bbb436a,203.131.131.242,204,0,182.84,,,svc-9d8ace9d-873d-8eb8,trace-419e1268e3a84596,span-53242ab0,parent-c3112c0f,71.23,54.18,943,False,order-service,v3,on-premise,inst-404716d1,eu-central,2025-03-15T08:00:41.229044,,,,application/json,application/json,order-service,v1,f9055d1c-8c06-4c6a-aa8f-01500b7c7e18,,dc-west,rack-16,srv-571
2025-04-05T13:42:39.256044,payment-service,aws-cloud,PUT,/payments,55.48.88.190,202,10172,74.59,,,svc-50c640ed-ea0e-b299,trace-f61a21dc49a54448,span-6c09953a,,51.55,28.56,362,False,payment-service,v2,aws-cloud,inst-7f3735e5,us-east,2025-03-08T08:00:41.256044,aws,aws-medium,asg-payment-service-0e7ae9,application/json,application/json,payment-service,v2,071d685a-bbda-46da-b3f7-7171d9a94b4f,svc-key-7f4b9c888d514d83,,,
2025-03-26T09:29:32.218049,user-service,azure-cloud,GET,/users/56e1eece-ef5a-4989-837f-ea34a817f926,40.77.130.229,200,1333,154.64,,,svc-789d600d-447c-4d02,trace-033529d11bc742ce,span-827ccbb4,,16.81,33.01,614,False,user-service,v3,azure-cloud,inst-ab15a4f3,ap-south,2025-02-11T08:00:41.218049,azure,azure-large,asg-user-service-be1311,application/json,application/json,user-service,v1,a7365543-9f05-4c50-a1b5-8594260cce17,svc-key-d8d6e99b6ec24898,,,
2025-04-09T15:55:14.261043,order-service,azure-cloud,POST,/orders/5813d5e0-e8e4-4cb3-9959-db5eb4aa0d84,42.242.183.24,201,8395,129.05,,,svc-0b0f956b-c0c0-4dbc,trace-6825c97c6b1f495e,span-f86443eb,parent-b4b3ef22,52.95,71.44,783,False,order-service,v1,azure-cloud,inst-d9bee0b9,eu-central,2025-02-25T08:00:41.261043,azure,azure-medium,asg-order-service-d7f587,application/json,application/json,order-service,v2,560ff6c7-9f68-469a-9002-5e2ee73d7b0d,,,,
2025-03-18T17:57:22.258043,payment-service,gcp-cloud,GET,/payments,25.237.89.165,200,4331,73.09,,,svc-c7f4b25a-039b-5eac,trace-173a22c70b7f4cab,span-d78e4188,parent-fc85525e,67.44,21.82,534,False,payment-service,v3,gcp-cloud,inst-636c4d1b,us-east,2025-02-17T08:00:41.258043,gcp,gcp-medium,asg-payment-service-cea717,application/json,application/json,payment-service,v2,f8fd7261-398a-4f72-bbc1-d4e587e7b49b,svc-key-280bf39af2b34c11,,,
2025-03-23T21:50:52.244044,auth-service,aws-cloud,GET,/validate,79.254.189.253,200,1938,20.74,,,svc-ff5b0b00-0cbe-d854,trace-ff10d0c62e5140c0,span-009c348f,parent-61e36151,36.53,82.45,333,False,auth-service,v2,aws-cloud,inst-505edfdc,ap-south,2025-04-11T08:00:41.244044,aws,aws-small,asg-auth-service-cbf1ac,application/json,application/json,auth-service,v1,399ecf10-06ba-44b9-aacc-1b5d835d3e1c,svc-key-eb1bee1448bf40d0,,,
2025-03-30T03:00:41.766044,payment-service,gcp-cloud,POST,/payments/process,37.136.97.187,429,158,100.02,Unexpected service error,E429_9998,svc-b9d9b563-d397-9be9,trace-454002a1515c4eeb,span-f36d54de,parent-60b6e70b,17.95,58.54,591,False,payment-service,v1,gcp-cloud,inst-efacd77e,ap-south,2025-01-31T08:00:41.307044,gcp,gcp-medium,asg-payment-service-8c06a5,application/json,application/json,payment-service,v3,d40f0323-e0b7-4fbb-b6e6-63145933cfde,svc-key-f9c7319f1d26489b,,,
2025-04-10T14:56:43.261043,user-service,aws-cloud,PUT,/users/validate,240.50.194.98,200,1658,31.63,,,svc-f05b813f-f46a-8705,trace-4cb7bc3661384c0a,span-cc14f906,parent-79a8ae86,24.76,58.42,819,False,user-service,v1,aws-cloud,inst-224e6c6a,us-east,2025-01-25T08:00:41.261043,aws,aws-small,asg-user-service-5d3b2b,application/json,application/json,user-service,v2,ba625aee-3235-4a7b-99e7-b908ee934a13,svc-key-20ef7e47b54b4808,,,
2025-03-19T20:01:40.226044,order-service,on-premise,PUT,/orders/history,231.230.70.199,200,5212,218.71,,,svc-c561923b-b894-b42c,trace-8acc586c18e243b7,span-8a0b4311,parent-941f8734,28.33,30.47,967,False,order-service,v2,on-premise,inst-c935136e,us-west,2025-02-15T08:00:41.226044,,,,application/json,application/json,order-service,v1,dcc793e0-818e-4c68-aa8b-b09334986884,,dc-west,rack-20,srv-105
2025-04-13T08:51:19.230044,product-service,azure-cloud,POST,/products/categories,217.99.220.114,202,1612,105.71,,,svc-1a052c92-6da3-498a,trace-889ecafbb378412d,span-1085b664,parent-3c88c792,67.56,31.5,763,False,product-service,v2,azure-cloud,inst-1cbf137f,us-east,2025-04-02T08:00:41.230044,azure,azure-small,asg-product-service-0ba2ac,application/json,application/json,product-service,v2,781b36bb-06be-4d01-b3ba-35aed3afc7b0,,,,
2025-03-26T00:00:41.734044,order-service,azure-cloud,DELETE,/orders/history,0.42.230.198,201,1137,170.67,,,svc-4e8aacc4-23bf-5362,trace-79d991f580704bec,span-361765de,parent-1ae9833d,68.0,75.47,382,False,order-service,v3,azure-cloud,inst-f520c601,eu-central,2025-01-19T08:00:41.309044,azure,azure-large,asg-order-service-92e31b,application/json,application/json,order-service,v1,1c0dee27-f1b1-473e-a614-5d1ccef2b49c,,,,
2025-04-01T05:10:09.237044,user-service,gcp-cloud,GET,/users/validate,166.56.136.84,201,6423,139.4,,,svc-82754139-47ad-43a9,trace-77f8e925e1904bc6,span-88c1bc89,parent-31e97a62,39.41,36.82,662,False,user-service,v2,gcp-cloud,inst-2e637735,us-west,2025-01-27T08:00:41.238044,gcp,gcp-large,asg-user-service-1c0ca1,application/json,application/json,user-service,v2,308e3ae4-9c27-4424-9f12-cbb848f20b26,svc-key-9e10bcd1d9fd4c9c,,,
2025-03-22T04:14:24.241044,user-service,gcp-cloud,POST,/users/validate,184.118.164.85,201,3405,105.14,,,svc-3a84d839-759f-bcab,trace-54a5495a17504968,span-5f08b7bf,,35.5,59.35,586,False,user-service,v2,gcp-cloud,inst-0c21d82b,ap-south,2025-03-30T08:00:41.241044,gcp,gcp-large,asg-user-service-180645,application/json,application/json,user-service,v1,baa601a2-3fd9-43a4-aa80-9993dc5b44a9,svc-key-b23b723369204c64,,,
