timestamp,gateway_type,gateway_environment,gateway_region,gateway_instance_id,request_id,request_method,request_uri,request_query_string,client_ip,request_size,response_status,response_status_message,response_size,response_error,upstream_service,upstream_host,upstream_port,upstream_latency_ms,route_id,route_path,total_latency_ms,gateway_latency_ms,correlation_id,trace_id,span_id,is_anomalous,user_agent,api_version,client_type
2025-04-07T10:02:55.288399,kong,dev,global,kong-global-10,7bd41e60-bd3e-4262-bb7d-716668a6bcd2,POST,/api/v1/checkout,,50.255.45.194,5975,204,No Content,0,,order-service,order-service.internal,8082,247.88,route-payment-service-bbe831,/api/v1/wallet,247.88,29.35,45aa6c87-6129-4200-b1c8-b7a523cb29b9,trace-e82a2f3a75ab4fcd,span-fe4aef83,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",v2,desktop
2025-04-15T18:02:49.845399,apigee,staging,global,apigee-global-9,bea8dfa1-253c-4a8c-881c-dab0d60cf9bd,POST,/api/v1/auth,,127.204.3.70,7082,500,Unexpected error,287,Database error,user-service,user-service.internal,8080,206.13,route-payment-service-916401,/api/v1/wallet,206.13,44.38,94dcfe48-9711-46ae-9c91-89c96094d55d,trace-911de88a564f4c38,span-6fc52585,True,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",v3,iot
2025-04-15T05:57:32.883398,aws-gateway,test,ap-south,aws-gateway-ap-south-9,f46147d0-0701-462c-85c1-707bcb010152,GET,/api/v1/products/e3b1e54b,category=electronics,146.7.22.2,3992,200,Success,38576,,product-service,product-service.internal,8081,123.31,route-product-service-968bed,/api/v1/products/e3b1e54b,123.31,10.24,e2d042ed-73ab-49df-99e1-c6281cb47a6a,trace-acfe84fb890d40ed,span-a2274786,False,axios/0.21.1,v3,desktop
2025-04-05T17:53:19.874399,azure-gateway,staging,global,azure-gateway-global-3,e80fc730-3caf-443a-bfb5-bcf80abddbdc,PUT,/api/v1/events,,247.188.188.20,6148,204,No Content,0,,analytics-service,analytics-service.internal,8085,330.92,route-analytics-service-f6adc4,/api/v1/events,330.92,30.75,3f71de66-2241-4790-a073-bd8c94ad578a,trace-a40d062eb875407f,span-7c22bc49,False,curl/7.76.1,v2,web
2025-03-19T18:56:43.888397,apigee,staging,us-east,apigee-us-east-3,f99df8da-ef10-4511-aa5c-b15220967711,PUT,/api/v1/payments,,115.251.108.86,3764,403,Forbidden,155,User does not have permission,payment-service,payment-service.internal,8083,9926.48,route-payment-service-911726,/api/v1/payments,9926.48,24.49,c657c6f5-5579-44d0-aeb3-bae17d728670,trace-a487689cd79d4251,span-651e112e,True,axios/0.21.1,beta,desktop
2025-04-15T06:02:54.067398,custom-gateway,dev,eu-west,custom-gateway-eu-west-9,5e77cbac-bbc3-48a5-831d-0bfa75247442,POST,/api/v1/payments,,77.221.121.60,8299,204,Success with no body,0,,payment-service,payment-service.internal,8083,461.59,route-notification-service-e3bc91,/api/v1/emails,461.59,23.69,8f52994f-a96f-46f7-b345-62c12c60566d,trace-13368b027bb845da,span-d4f4abd1,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,v3,iot
2025-04-07T02:06:24.838398,apigee,dev,global,apigee-global-2,0c1157a4-2f66-4562-aa6f-fcff7c86597f,POST,/api/v1/checkout,,227.198.222.219,9833,204,Success with no body,0,,order-service,order-service.internal,8082,297.35,route-order-service-63954e,/api/v1/checkout,297.35,5.75,e9ee400f-d2dc-4dda-8c74-da2c0a39afb6,trace-2992e5cc8faa4d4d,span-eaac75f0,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v2,ios
2025-03-19T22:02:54.834398,kong,production,global,kong-global-8,6b121d34-1260-4258-9327-1fb1357709e9,POST,/api/v1/payments,,116.43.13.168,898,201,Resource created successfully,44229,,payment-service,payment-service.internal,8083,288.31,route-payment-service-81cd53,/api/v1/refunds,288.31,48.85,b8767f8b-fad7-4e8e-8905-a2ad4fe7aa1c,trace-29a3a7519fb541f3,span-a2463883,False,PostmanRuntime/7.28.0,v2,ios
2025-04-09T23:00:15.860400,aws-gateway,test,us-west,aws-gateway-us-west-10,2b097039-abe8-4c1a-938b-f193d4273045,PATCH,/api/v1/refunds,,130.182.12.142,7472,201,Created,26418,,payment-service,payment-service.internal,8083,31.56,route-payment-service-566496,/api/v1/refunds,31.56,34.15,73628213-4316-4475-8c0c-8296884f600e,trace-745b97a209bb42c2,span-9e48f5d4,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v2,ios
2025-03-29T06:02:53.177411,apigee,staging,us-west,apigee-us-west-5,95287dba-ec81-42f4-835d-53fdcfb83088,POST,/api/v1/cart,,57.255.153.245,6543,200,Success,43623,,order-service,order-service.internal,8082,197.54,route-payment-service-bf7f5f,/api/v1/wallet,197.54,25.62,11b3eb3e-43dc-4f9c-bf44-0d5e072efcbf,trace-11c3642d39914ee7,span-e44089b6,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v1,api
2025-04-09T17:02:54.491397,apigee,staging,global,apigee-global-6,e5210eb0-cf42-4d39-8d09-0e3f8c306a60,POST,/api/v1/payments,,194.212.112.93,8072,201,Resource created successfully,5204,,payment-service,payment-service.internal,8083,635.44,route-product-service-7c268a,/api/v1/products/search,635.44,7.57,328e4b65-23e9-46dc-9df3-4e6815d34bd2,trace-b0b44297499f4e9e,span-6a05c706,False,python-requests/2.25.1,beta,api
2025-04-03T07:48:54.891411,apigee,dev,us-east,apigee-us-east-10,ba9112a1-2afd-4611-9c9f-95cad38f708a,DELETE,/api/v1/products,,81.88.116.23,704,401,Unauthorized,622,Invalid token signature,product-service,product-service.internal,8081,1855.16,route-product-service-569446,/api/v1/products,1855.16,14.49,3eec1490-f13e-4351-8fbf-304751274478,trace-f9e3064c483a4554,span-1cfaac64,True,axios/0.21.1,v1,api
2025-03-28T04:41:16.875399,kong,production,global,kong-global-9,5edd5c8a-0e0f-4923-a788-78bfc0b13199,HEAD,/api/v1/metrics,,133.223.248.226,9595,204,Success with no body,0,,analytics-service,analytics-service.internal,8085,276.07,route-analytics-service-21fe3e,/api/v1/metrics,276.07,5.82,15142c93-fa70-4a83-9ca4-d3fb341bc6d4,trace-eaacd34cec844db9,span-b411a15c,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,beta,ios
2025-03-18T08:15:54.872398,apigee,staging,global,apigee-global-8,4f724742-aeb3-4b05-80fc-5bc37ab1ad53,GET,/api/v1/users/search,q=media&page=3&limit=50,1.111.41.49,2075,200,Success,5277,,user-service,user-service.internal,8080,314.03,route-user-service-00b0a5,/api/v1/users/search,314.03,29.21,0f76624f-6757-4dc4-a068-a9cd666a3b0c,trace-ded7cb2486f043ba,span-228daabe,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,desktop
2025-03-22T10:02:51.843402,aws-gateway,dev,us-west,aws-gateway-us-west-6,df7f2f9a-5e16-4d21-8e3e-81a1bb33d0f4,GET,/api/v1/products/search,,6.84.66.57,8147,204,No Content,0,,product-service,product-service.internal,8081,121.7,route-analytics-service-621f94,/api/v1/reports,121.7,17.51,a7c9f095-69de-45c2-a9f1-679412665ac1,trace-409cafa18a474089,span-05336b90,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v2,ios
2025-03-30T00:34:32.886397,aws-gateway,dev,us-west,aws-gateway-us-west-10,57f7b614-d0b7-4e9f-8fc7-319835e3211f,PUT,/api/v1/checkout,,10.97.25.246,1898,200,OK,19045,,order-service,order-service.internal,8082,273.49,route-order-service-5925fb,/api/v1/checkout,273.49,28.48,4e9018da-2dc3-4e4b-bf5c-b8a2010c9912,trace-51680a61d438458c,span-7b77cd33,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v1,api
2025-03-20T02:47:47.884398,apigee,dev,us-east,apigee-us-east-2,4e6d37d7-81ce-4cdc-8356-9611669199fc,PATCH,/api/v1/orders/6d2fa977,,45.205.246.93,7453,201,Created,16308,,order-service,order-service.internal,8082,259.89,route-order-service-1a32f5,/api/v1/orders/6d2fa977,259.89,35.96,d40fa80d-3ca1-4d35-9ec1-b10dc2693a0d,trace-b21746655ddd4596,span-3b89ca4e,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v2,android
2025-04-07T10:02:51.525399,aws-gateway,production,us-west,aws-gateway-us-west-7,b45b5adf-d140-4130-b7a7-deb881d017a5,GET,/api/v1/users/878414b6,,147.133.151.132,851,502,Bad Gateway,953,Service integration error,user-service,user-service.internal,8080,807.78,route-order-service-87f5e8,/api/v1/orders/c6b150b0,807.78,8.13,45aa6c87-6129-4200-b1c8-b7a523cb29b9,trace-3a59e70fcf6a431d,span-eedac873,False,curl/7.76.1,v1,iot
2025-03-20T05:02:55.346415,custom-gateway,production,eu-west,custom-gateway-eu-west-2,8b39966a-6c3b-487f-824d-faee85c480ab,POST,/api/v1/cart,,239.217.208.154,6374,200,OK,29375,,order-service,order-service.internal,8082,278.38,route-order-service-c0ee1f,/api/v1/checkout,278.38,9.24,638a3519-9e21-4308-a7a3-cce53c36574c,trace-317b59c0049d4ec1,span-4993746d,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",v3,iot
2025-03-19T02:29:23.842398,custom-gateway,dev,eu-west,custom-gateway-eu-west-2,7530502d-6bd8-4401-a71a-d3eb97f786b0,PATCH,/api/v1/categories,,43.170.67.201,2450,504,Request processing timeout,946,Processing timeout,product-service,product-service.internal,8081,218.37,route-product-service-702522,/api/v1/categories,218.37,9.69,fba46ec9-4841-43cf-afac-b5c483c66c2b,trace-ec8456e8484a4a23,span-5c6cd7e0,False,okhttp/4.9.1,v3,desktop
2025-03-29T06:02:50.605397,kong,dev,eu-west,kong-eu-west-3,9ac5d2e5-a18c-4fed-a9f3-9d74ae1f0b04,GET,/api/v1/users/424817b7,,237.109.174.201,1397,200,Success,46191,,user-service,user-service.internal,8080,217.47,route-product-service-b0b680,/api/v1/products,217.47,16.41,ec5fc0bf-ac26-40dd-bcc8-a7f872f36082,trace-baf67fec59ca484b,span-ca0318b2,False,PostmanRuntime/7.28.0,v3,desktop
2025-04-02T21:02:49.514397,azure-gateway,production,us-east,azure-gateway-us-east-6,9116cbbc-993a-4a7d-b324-aaf1b944e35f,POST,/api/v1/auth,,126.252.85.127,8301,204,No Content,0,,user-service,user-service.internal,8080,488.83,route-payment-service-2a2cb9,/api/v1/payments,488.83,28.52,77933ff7-afe0-4667-a85e-9ec4a948e583,trace-90151661d35b4577,span-96096c3b,False,python-requests/2.25.1,v3,iot
2025-04-06T08:02:50.835397,custom-gateway,test,global,custom-gateway-global-6,fce00ae7-410a-4843-9c8e-aabeff8c416f,GET,/api/v1/products/search,,154.222.4.222,4322,204,Success with no body,0,,product-service,product-service.internal,8081,152.1,route-payment-service-d6320c,/api/v1/wallet,152.1,22.78,e60921b6-6c8d-416e-a025-e6d3ee519bf9,trace-e1fccf36794842fa,span-07098c91,False,PostmanRuntime/7.28.0,v3,api
2025-03-20T08:57:02.836398,azure-gateway,production,us-east,azure-gateway-us-east-9,fdcdd9cd-03ca-4bdf-a95d-018dbf0bd667,PUT,/api/v1/payments/9dc00f1a,,68.190.212.134,4945,201,Created,8845,,payment-service,payment-service.internal,8083,105.91,route-payment-service-010333,/api/v1/payments/9dc00f1a,105.91,5.57,e1b70e48-6434-4c2c-96d6-b28c5d80a86b,trace-533e2bd24eb64d88,span-803ce19d,False,PostmanRuntime/7.28.0,v3,unknown
2025-03-24T14:02:52.818399,kong,dev,ap-south,kong-ap-south-10,b760074b-d274-4875-acda-88861ee5ab0d,GET,/api/v1/products/search,,19.22.70.50,7122,200,Success,13114,,product-service,product-service.internal,8081,458.31,route-order-service-1eae17,/api/v1/orders,458.31,36.81,cb756d0a-e99e-44e8-a16b-73ce1d2f07ca,trace-a45fbe2a9be24763,span-3df3b23b,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v1,android
2025-03-22T00:02:53.678402,custom-gateway,dev,us-east,custom-gateway-us-east-6,1fc01d5c-01bb-4a2b-8beb-1faed751f50e,POST,/api/v1/checkout,,148.75.173.4,3337,204,No Content,0,,order-service,order-service.internal,8082,90.29,route-product-service-e3429c,/api/v1/products,90.29,23.03,d734c098-e836-4c46-9772-bb30a080b7cf,trace-54fd3af23e5844ce,span-07d658a2,False,okhttp/4.9.1,beta,android
2025-04-16T21:48:12.892402,azure-gateway,dev,ap-south,azure-gateway-ap-south-10,fe52efec-1e5d-42c8-a56b-193aac0f2890,DELETE,/api/v1/push,,15.163.134.105,1412,404,API version not supported,263,API version deprecated,notification-service,notification-service.internal,8084,1996.13,route-notification-service-aecbd4,/api/v1/push,1996.13,1.73,e340f710-45ff-4431-bbf2-cc0b268c8c40,trace-36debd03f92e41a0,span-bec9a6f2,True,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v2,desktop
2025-04-02T07:22:51.880397,custom-gateway,test,us-west,custom-gateway-us-west-6,7605b8ce-6938-4fef-b653-9c6158b67d3a,PATCH,/api/v1/orders/3557eb45,,6.0.114.195,6363,204,No Content,0,,order-service,order-service.internal,8082,176.36,route-order-service-8ba6e4,/api/v1/orders/3557eb45,176.36,35.15,9a136c18-7fd2-4f63-8705-e8bee0e98549,trace-15a0b50345374877,span-301a289c,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,api
2025-03-25T18:02:51.887398,azure-gateway,dev,us-east,azure-gateway-us-east-1,79514d83-98c2-473b-995e-263baa408998,GET,/api/v1/users/0eb02f9f,,178.241.198.219,4397,201,Created,15334,,user-service,user-service.internal,8080,277.62,route-notification-service-bebc16,/api/v1/sms,277.62,34.26,133e6a73-8c8e-4da0-872b-4c39c8f22701,trace-eaba498c8ded4be2,span-385156c1,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v3,ios
2025-03-23T09:02:53.474401,kong,staging,global,kong-global-7,d4b61376-8f0a-4332-9c7a-f1115c65ceea,POST,/api/v1/cart,,41.253.162.86,8861,200,OK,43896,,order-service,order-service.internal,8082,477.74,route-user-service-a64abf,/api/v1/users/search,477.74,37.11,68500e14-f4b3-4195-a6b0-bd9ad48b65fa,trace-11ad44b2bc93477c,span-3286ca99,False,axios/0.21.1,v3,api
2025-04-04T16:50:56.867399,apigee,production,global,apigee-global-8,b689da26-4406-40ad-8ab5-7d341a9b2ca3,DELETE,/api/v1/metrics,,47.79.145.76,9511,200,Success,922,,analytics-service,analytics-service.internal,8085,116.67,route-analytics-service-fa0707,/api/v1/metrics,116.67,32.61,4beff614-b5f8-479f-ba00-08bc6d49af07,trace-de9d568420e74e6a,span-891c7f6a,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v3,api
2025-04-10T11:06:43.870398,custom-gateway,staging,us-east,custom-gateway-us-east-7,b4eecb7a-d6e2-4d69-b2a8-1441725fa6bd,POST,/api/v1/auth,,181.193.240.39,8903,200,Success,23604,,user-service,user-service.internal,8080,443.77,route-user-service-eb6800,/api/v1/auth,443.77,5.73,6a143bdd-27ab-45f2-81d2-5c7ebbd36a11,trace-9457591488d14d47,span-7d0eeb0c,False,python-requests/2.25.1,beta,desktop
2025-03-29T06:02:52.290397,aws-gateway,staging,ap-south,aws-gateway-ap-south-9,98c33c75-8a1c-42cb-8af7-031f77632a39,GET,/api/v1/products/search,,8.9.203.81,7390,204,No Content,0,,product-service,product-service.internal,8081,121.18,route-product-service-9aaba5,/api/v1/products/search,121.18,13.7,ec5fc0bf-ac26-40dd-bcc8-a7f872f36082,trace-25c5e39e04f344c5,span-2cb510ec,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v3,desktop
2025-04-09T12:02:50.949400,custom-gateway,production,us-west,custom-gateway-us-west-2,1338a121-ee80-4822-b9b6-82a681fd4c6e,GET,/api/v1/users/183ee4fb,,59.151.129.13,3551,204,Success with no body,0,,user-service,user-service.internal,8080,262.22,route-notification-service-63b006,/api/v1/notifications,262.22,22.19,6e5d3120-6462-4cab-9699-818531e7d059,trace-8932541a32aa409b,span-6e16e86f,False,PostmanRuntime/7.28.0,v1,unknown
2025-04-16T05:13:29.846398,aws-gateway,production,ap-south,aws-gateway-ap-south-2,a5b86956-1b46-430e-9b67-ff3e9589a893,PUT,/api/v1/payments,,70.64.75.42,4759,200,OK,46637,,payment-service,payment-service.internal,8083,273.38,route-payment-service-0b62d7,/api/v1/payments,273.38,6.79,79ef4919-0885-4334-8f42-3f63de982c4e,trace-c84fd49080d64c88,span-dc540313,False,curl/7.76.1,v1,desktop
2025-04-05T21:48:22.857398,azure-gateway,test,global,azure-gateway-global-5,69d74421-3dc8-4423-87ae-94108cd40946,PATCH,/api/v1/orders,,221.240.23.113,8591,200,OK,19277,,order-service,order-service.internal,8082,19.3,route-order-service-794b85,/api/v1/orders,19.3,3.82,df92303b-647b-4089-90e4-701884ce43ba,trace-eab5a404bbeb4e8a,span-7bfd0711,False,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",beta,web
2025-03-28T15:02:55.138415,kong,test,global,kong-global-1,be027374-a74c-4dd3-b628-faed298658c7,POST,/api/v1/checkout,q=inside,194.59.79.250,6028,200,Success,47595,,order-service,order-service.internal,8082,580.36,route-user-service-2e7457,/api/v1/users/search,580.36,26.34,71792b12-9451-4528-9388-647784951e4c,trace-9aeff2c574654613,span-efeec692,False,axios/0.21.1,beta,api
2025-03-20T05:02:50.669415,kong,production,us-west,kong-us-west-7,4cb22abd-9246-47de-9de0-d585bd0a6d54,POST,/api/v1/auth,,145.203.135.199,2307,201,Resource created successfully,15076,,user-service,user-service.internal,8080,176.46,route-user-service-9388c4,/api/v1/users,176.46,30.06,638a3519-9e21-4308-a7a3-cce53c36574c,trace-8deaaa97b6404d3b,span-476985d3,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",beta,web
2025-04-15T18:02:52.201399,aws-gateway,staging,us-east,aws-gateway-us-east-2,e6926814-5a1a-4af2-9888-b9e40f2da1ff,GET,/api/v1/products/search,,172.169.140.135,6545,200,OK,40139,,product-service,product-service.internal,8081,219.73,route-analytics-service-14e5d7,/api/v1/events,219.73,23.35,94dcfe48-9711-46ae-9c91-89c96094d55d,trace-2968c99bcc31441f,span-d0ec6089,False,PostmanRuntime/7.28.0,beta,iot
2025-04-01T15:00:09.829398,kong,staging,eu-west,kong-eu-west-4,730b1782-f9d7-4d77-ae94-81ef92248376,DELETE,/api/v1/metrics,,113.148.234.226,9554,400,Invalid request syntax,609,Invalid data format,analytics-service,analytics-service.internal,8085,106.35,route-analytics-service-0ca1ab,/api/v1/metrics,106.35,23.6,c8e1c236-394b-4fce-94f7-680a58d71c04,trace-aeb647ade4df43e7,span-f26b5087,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v1,unknown
2025-03-24T15:02:53.062397,aws-gateway,dev,global,aws-gateway-global-6,46fdf341-096d-4c23-a962-f22255eb149c,GET,/api/v1/products/search,,138.158.209.111,2765,200,OK,25876,,product-service,product-service.internal,8081,277.95,route-analytics-service-44a65d,/api/v1/dashboards,277.95,9.99,666e7edb-a1c0-490a-bbbd-a214207c490d,trace-e2ff5236b63248b4,span-e57cb6c5,False,python-requests/2.25.1,v2,api
2025-04-02T01:46:42.875399,aws-gateway,dev,ap-south,aws-gateway-ap-south-8,6645cc8c-2c09-4b94-af43-9e8edace7698,GET,/api/v1/products/search,page=4&limit=10,201.145.86.204,9555,201,Resource created successfully,9802,,product-service,product-service.internal,8081,599.16,route-product-service-36c9e9,/api/v1/products/search,599.16,29.63,128e8b97-6365-46fd-9e34-25907a6e6b7c,trace-a22e66490d38496c,span-99844aeb,False,okhttp/4.9.1,v3,desktop
2025-03-27T17:23:20.844398,aws-gateway,test,us-west,aws-gateway-us-west-6,5fca064a-28e5-46fb-8b27-441d9c50f1a6,GET,/api/v1/users/7153b232,,26.46.152.100,1169,400,Invalid parameter format,372,Missing required fields,user-service,user-service.internal,8080,154.19,route-user-service-f05f15,/api/v1/users/7153b232,154.19,10.42,803ba76c-7dcf-40a2-b2b7-cb6ed210de39,trace-f1e5c7e225eb4f20,span-113cd4c7,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v1,iot
2025-03-30T00:02:49.428397,aws-gateway,test,us-east,aws-gateway-us-east-3,91a2376c-fbbd-432d-a19c-d47436d339c5,POST,/api/v1/auth,category=clothing,89.204.177.203,7939,204,Success with no body,0,,user-service,user-service.internal,8080,9592.69,route-product-service-81756c,/api/v1/products/aca1b9ad,9592.69,34.46,e2daa635-935b-4902-a7cf-d383648df80b,trace-1062bec1fa9a41f9,span-7bef67be,True,PostmanRuntime/7.28.0,v2,ios
2025-04-05T18:02:49.565398,aws-gateway,production,us-east,aws-gateway-us-east-10,9f824679-7a6a-4a13-87b6-2fb8005d7300,POST,/api/v1/auth,,195.205.97.171,6951,201,Resource created successfully,27093,,user-service,user-service.internal,8080,410.31,route-notification-service-4fd594,/api/v1/push,410.31,11.9,4b810554-ec7c-4964-8957-f43b1096c0ab,trace-5698edffdeb544b0,span-8b7f7e07,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",v1,iot
2025-04-15T08:02:51.799398,azure-gateway,production,us-west,azure-gateway-us-west-10,af1c2d93-7c7a-49e7-b0cf-80468c4d7db0,GET,/api/v1/users/76e9398b,,210.61.249.144,3424,201,Resource created successfully,1781,,user-service,user-service.internal,8080,161.89,route-analytics-service-8096bf,/api/v1/metrics,161.89,38.68,71536a18-4d1c-4729-a2c6-e4ac897d4821,trace-387ce1f9136148bd,span-606b44f5,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v2,desktop
2025-03-29T15:02:52.912398,azure-gateway,staging,eu-west,azure-gateway-eu-west-5,6e60ea54-e167-46fe-9e66-65455c4d3486,POST,/api/v1/checkout,,64.201.247.126,146,201,Created,16495,,order-service,order-service.internal,8082,90.51,route-order-service-2b2a45,/api/v1/orders/fb04b79b,90.51,45.56,c33899f8-01c7-4142-b47e-8d2d92652a5b,trace-8914bf55570b4a53,span-c73cb739,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",v3,web
2025-04-04T02:24:33.858398,aws-gateway,production,global,aws-gateway-global-8,6edfff0a-3abe-4e9f-85a2-09f9f1f9671c,PUT,/api/v1/reports,,248.249.96.189,2878,201,Resource created successfully,47821,,analytics-service,analytics-service.internal,8085,87.45,route-analytics-service-5732a4,/api/v1/reports,87.45,23.72,77142cc7-5e6d-412f-860b-240821acc3b1,trace-d0d6da80217a4030,span-40cfb3c0,False,python-requests/2.25.1,beta,api
2025-03-28T09:58:11.856398,apigee,staging,global,apigee-global-5,e8c3863c-5010-4295-80f7-2bea958dcd82,PUT,/api/v1/checkout,,47.152.173.51,2369,201,Created,43301,,order-service,order-service.internal,8082,180.98,route-order-service-fba0bd,/api/v1/checkout,180.98,25.85,ea5703ca-c2ec-4bef-b35d-3b08c18864d8,trace-026f85781a714519,span-a73297dc,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",beta,android
2025-04-11T17:24:51.846398,apigee,test,us-east,apigee-us-east-5,0b6a605a-7855-4880-b074-386917e9020f,OPTIONS,/api/v1/orders/28237c05,,92.233.219.188,57,200,Success,13494,,order-service,order-service.internal,8082,221.75,route-order-service-61aa35,/api/v1/orders/28237c05,221.75,23.47,daa6b6e4-d28c-4e6c-88af-64fbdfa0b9ae,trace-8cef02af8f7c4b8b,span-4332ea17,False,curl/7.76.1,beta,desktop
2025-03-30T09:58:13.849397,apigee,staging,eu-west,apigee-eu-west-4,160f1dc9-297c-4cda-adc0-7e54815893c3,OPTIONS,/api/v1/notifications,,179.237.143.51,1075,204,No Content,0,,notification-service,notification-service.internal,8084,164.25,route-notification-service-681054,/api/v1/notifications,164.25,5.28,ec9a97a9-c62d-40f6-a3e8-5dc371770863,trace-559e89d1ce014d1e,span-63d496ea,False,PostmanRuntime/7.28.0,v1,android
2025-03-22T17:02:50.794398,aws-gateway,production,ap-south,aws-gateway-ap-south-2,4a6e2ad5-afb4-4f2f-9c40-b69bf7ec5fa1,GET,/api/v1/products/search,,157.19.177.73,3018,204,Success with no body,0,,product-service,product-service.internal,8081,70.38,route-analytics-service-fa6d6e,/api/v1/events,70.38,23.33,92261396-d1ba-4c6d-8b2c-28a4217a92b6,trace-81463b69170f4dc9,span-297f01bb,False,python-requests/2.25.1,v1,android
2025-03-29T06:02:51.178411,apigee,dev,global,apigee-global-4,c9d8e002-77f7-474a-a40c-27156c30257b,GET,/api/v1/users/900bbf46,,196.19.166.89,8491,204,No Content,0,,user-service,user-service.internal,8080,319.67,route-order-service-0826e2,/api/v1/orders,319.67,24.24,11b3eb3e-43dc-4f9c-bf44-0d5e072efcbf,trace-66f776ba821540b5,span-842f5fb2,False,Mozilla/5.0 (Android 10; Mobile; rv:88.0) Gecko/88.0 Firefox/88.0,beta,ios
2025-04-07T12:23:42.851398,kong,test,ap-south,kong-ap-south-4,8b5a4f98-3254-4b18-9706-0e1ea6713cdc,PUT,/api/v1/checkout,,139.239.74.118,1792,204,Success with no body,0,,order-service,order-service.internal,8082,123.86,route-order-service-0d9d35,/api/v1/checkout,123.86,34.58,b67ee9fc-ba49-41c2-8cb5-3408e9e19795,trace-b4b60467b6af4a00,span-0beb99ba,False,python-requests/2.25.1,v3,api
